instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,is_valid_holiday,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y
353,12/19/2011,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,0,8355,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,11,343,354
353,12/19/2011,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,0,8356,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,17,234,251
353,12/19/2011,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,0,8357,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,9,197,206
353,12/19/2011,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,0,8358,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,15,112,127
353,12/19/2011,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,0,8359,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,12,95,107
353,12/19/2011,4,0,12,0,1,1,1,0.276667,0.280933,0.6375,0.172896,260,3143,3403,0,8360,4,0,12,23,0,1,1,1,0.36,0.3485,0.53,0.1642,10,50,60
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8361,4,0,12,0,0,2,1,1,0.36,0.3636,0.57,0.1045,0,21,21
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8362,4,0,12,1,0,2,1,1,0.36,0.3788,0.53,0,0,6,6
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8363,4,0,12,2,0,2,1,2,0.34,0.3636,0.61,0,1,10,11
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8364,4,0,12,3,0,2,1,2,0.34,0.3636,0.61,0,1,1,2
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8365,4,0,12,4,0,2,1,2,0.36,0.3636,0.53,0.1045,0,4,4
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8366,4,0,12,5,0,2,1,2,0.36,0.3788,0.57,0,0,15,15
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8367,4,0,12,6,0,2,1,2,0.36,0.3788,0.57,0,1,71,72
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8368,4,0,12,7,0,2,1,2,0.36,0.3788,0.62,0,7,261,268
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8369,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8370,4,0,12,9,0,2,1,2,0.36,0.3788,0.66,0,14,245,259
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8371,4,0,12,10,0,2,1,2,0.42,0.4242,0.58,0.194,20,109,129
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8372,4,0,12,11,0,2,1,2,0.4,0.4091,0.62,0.1642,13,116,129
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8373,4,0,12,12,0,2,1,2,0.44,0.4394,0.54,0.1343,16,159,175
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8374,4,0,12,13,0,2,1,2,0.44,0.4394,0.54,0.1343,18,163,181
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8375,4,0,12,14,0,2,1,2,0.44,0.4394,0.58,0.1045,11,127,138
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8376,4,0,12,15,0,2,1,2,0.44,0.4394,0.54,0,15,139,154
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8377,4,0,12,16,0,2,1,1,0.44,0.4394,0.54,0,20,218,238
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8378,4,0,12,17,0,2,1,1,0.4,0.4091,0.62,0.1642,14,417,431
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8379,4,0,12,18,0,2,1,1,0.38,0.3939,0.66,0.194,26,385,411
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8380,4,0,12,19,0,2,1,1,0.38,0.3939,0.66,0,6,218,224
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8381,4,0,12,20,0,2,1,1,0.36,0.3788,0.66,0,3,144,147
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8382,4,0,12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139,143
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8383,4,0,12,22,0,2,1,2,0.36,0.3788,0.66,0,3,104,107
354,12/20/2011,4,0,12,0,2,1,2,0.385833,0.396454,0.595417,0.0783833,216,3534,3750,0,8384,4,0,12,23,0,2,1,2,0.38,0.3939,0.62,0,13,40,53
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8385,1,0,12,0,0,3,1,2,0.34,0.3333,0.71,0.1343,7,18,25
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8386,1,0,12,1,0,3,1,2,0.36,0.3636,0.66,0.1045,1,10,11
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8387,1,0,12,2,0,3,1,2,0.36,0.3788,0.71,0,0,4,4
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8388,1,0,12,3,0,3,1,2,0.36,0.3788,0.71,0,0,2,2
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8389,1,0,12,4,0,3,1,2,0.36,0.3788,0.71,0,0,2,2
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8390,1,0,12,5,0,3,1,2,0.38,0.3939,0.82,0.1045,0,28,28
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8391,1,0,12,6,0,3,1,2,0.36,0.3788,0.87,0,1,75,76
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8392,1,0,12,7,0,3,1,2,0.36,0.3636,0.87,0.1045,5,224,229
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8393,1,0,12,8,0,3,1,3,0.36,0.3788,0.93,0,12,393,405
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8394,1,0,12,9,0,3,1,2,0.4,0.4091,0.87,0.2239,14,220,234
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8395,1,0,12,10,0,3,1,2,0.48,0.4697,0.82,0.4179,6,83,89
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8396,1,0,12,11,0,3,1,2,0.48,0.4697,0.82,0.4179,3,53,56
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8397,1,0,12,12,0,3,1,3,0.46,0.4545,0.88,0.3881,3,58,61
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8398,1,0,12,13,0,3,1,3,0.44,0.4394,0.94,0.2985,3,55,58
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8399,1,0,12,14,0,3,1,2,0.48,0.4697,0.88,0.3582,11,40,51
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8400,1,0,12,15,0,3,1,2,0.48,0.4697,0.88,0.3881,4,57,61
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8401,1,0,12,16,0,3,1,3,0.44,0.4394,1,0.3284,6,95,101
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8402,1,0,12,17,0,3,1,3,0.44,0.4394,1,0.3284,3,226,229
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8403,1,0,12,18,0,3,1,2,0.44,0.4394,1,0.2985,2,278,280
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8404,1,0,12,19,0,3,1,2,0.5,0.4848,0.94,0.3284,9,200,209
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8405,1,0,12,20,0,3,1,2,0.5,0.4848,0.94,0.3582,5,162,167
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8406,1,0,12,21,0,3,1,1,0.5,0.4848,0.88,0.2836,9,114,123
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8407,1,0,12,22,0,3,1,1,0.5,0.4848,0.88,0.2537,3,102,105
355,12/21/2011,1,0,12,0,3,1,2,0.428333,0.428017,0.858333,0.2214,107,2553,2660,0,8408,1,0,12,23,0,3,1,1,0.5,0.4848,0.88,0.194,0,54,54
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8409,1,0,12,0,0,4,1,2,0.5,0.4848,0.82,0.1045,3,24,27
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8410,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8411,1,0,12,2,0,4,1,1,0.48,0.4697,0.82,0.1045,1,10,11
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8412,1,0,12,3,0,4,1,1,0.44,0.4394,0.67,0.1642,0,6,6
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8413,1,0,12,4,0,4,1,1,0.38,0.3939,0.82,0.1343,0,3,3
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8414,1,0,12,5,0,4,1,1,0.38,0.3939,0.82,0,1,15,16
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8415,1,0,12,6,0,4,1,1,0.36,0.3788,0.87,0,1,63,64
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8416,1,0,12,7,0,4,1,1,0.34,0.3636,0.93,0,4,182,186
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8417,1,0,12,8,0,4,1,2,0.36,0.3788,0.87,0,10,333,343
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8418,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8419,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8420,1,0,12,11,0,4,1,2,0.44,0.4394,0.77,0,10,135,145
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8421,1,0,12,12,0,4,1,2,0.48,0.4697,0.55,0,22,180,202
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8422,1,0,12,13,0,4,1,2,0.46,0.4545,0.63,0,21,167,188
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8423,1,0,12,14,0,4,1,2,0.46,0.4545,0.63,0,23,136,159
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8424,1,0,12,15,0,4,1,2,0.48,0.4697,0.59,0,28,186,214
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8425,1,0,12,16,0,4,1,2,0.46,0.4545,0.63,0,30,226,256
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8426,1,0,12,17,0,4,1,2,0.44,0.4394,0.67,0.1642,24,332,356
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8427,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8428,1,0,12,19,0,4,1,2,0.44,0.4394,0.62,0,12,130,142
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8429,1,0,12,20,0,4,1,3,0.42,0.4242,0.71,0,0,33,33
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8430,1,0,12,21,0,4,1,3,0.42,0.4242,0.71,0,2,15,17
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8431,1,0,12,22,0,4,1,3,0.36,0.3636,0.93,0.1045,0,17,17
356,12/22/2011,1,0,12,0,4,1,2,0.423333,0.426121,0.7575,0.0783833,227,2841,3068,0,8432,1,0,12,23,0,4,1,3,0.4,0.4091,0.87,0,1,10,11
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8433,1,0,12,0,0,5,1,3,0.4,0.4091,0.87,0.194,2,7,9
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8434,1,0,12,1,0,5,1,3,0.4,0.4091,0.87,0.194,1,11,12
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8435,1,0,12,2,0,5,1,3,0.38,0.3939,0.94,0.1343,1,12,13
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8436,1,0,12,3,0,5,1,3,0.38,0.3939,0.94,0.1343,0,4,4
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8437,1,0,12,4,0,5,1,3,0.38,0.3939,0.94,0.2836,0,2,2
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8438,1,0,12,5,0,5,1,1,0.36,0.3485,0.93,0.194,0,8,8
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8439,1,0,12,6,0,5,1,1,0.38,0.3939,0.82,0.2537,0,40,40
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8440,1,0,12,7,0,5,1,1,0.38,0.3939,0.82,0.2239,4,88,92
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8441,1,0,12,8,0,5,1,1,0.4,0.4091,0.76,0.2537,9,173,182
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8442,1,0,12,9,0,5,1,1,0.4,0.4091,0.66,0.2985,4,152,156
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8443,1,0,12,10,0,5,1,1,0.4,0.4091,0.62,0.3582,8,96,104
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8444,1,0,12,11,0,5,1,1,0.4,0.4091,0.58,0.4478,26,148,174
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8445,1,0,12,12,0,5,1,1,0.4,0.4091,0.54,0.5224,14,156,170
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8446,1,0,12,13,0,5,1,1,0.4,0.4091,0.5,0.4627,17,177,194
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8447,1,0,12,14,0,5,1,1,0.4,0.4091,0.54,0.4179,23,177,200
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8448,1,0,12,15,0,5,1,1,0.38,0.3939,0.54,0.3582,12,191,203
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8449,1,0,12,16,0,5,1,1,0.38,0.3939,0.5,0.2985,15,166,181
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8450,1,0,12,17,0,5,1,1,0.36,0.3485,0.53,0.2239,11,129,140
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8451,1,0,12,18,0,5,1,1,0.36,0.3333,0.5,0.2537,4,91,95
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8452,1,0,12,19,0,5,1,1,0.34,0.3333,0.53,0.194,1,75,76
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8453,1,0,12,20,0,5,1,1,0.32,0.303,0.61,0.3284,3,47,50
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8454,1,0,12,21,0,5,1,1,0.32,0.303,0.61,0.2239,0,32,32
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8455,1,0,12,22,0,5,1,1,0.32,0.3182,0.66,0.194,4,43,47
357,12/23/2011,1,0,12,0,5,1,1,0.373333,0.377513,0.68625,0.274246,163,2046,2209,0,8456,1,0,12,23,0,5,1,1,0.32,0.3333,0.66,0.1343,4,21,25
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8457,1,0,12,0,0,6,0,2,0.32,0.3182,0.7,0.1642,3,20,23
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8458,1,0,12,1,0,6,0,2,0.32,0.3485,0.66,0,1,15,16
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8459,1,0,12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8460,1,0,12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,5
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8461,1,0,12,4,0,6,0,2,0.32,0.3182,0.66,0.1642,0,3,3
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8462,1,0,12,5,0,6,0,2,0.32,0.3182,0.66,0.1642,1,3,4
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8463,1,0,12,6,0,6,0,2,0.3,0.303,0.75,0.1642,0,10,10
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8464,1,0,12,7,0,6,0,1,0.3,0.2727,0.7,0.3582,0,10,10
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8465,1,0,12,8,0,6,0,1,0.28,0.2727,0.7,0.194,0,27,27
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8466,1,0,12,9,0,6,0,1,0.3,0.2727,0.45,0.4179,3,53,56
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8467,1,0,12,10,0,6,0,1,0.3,0.2576,0.42,0.4925,4,52,56
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8468,1,0,12,11,0,6,0,1,0.32,0.2879,0.39,0.3582,9,62,71
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8469,1,0,12,12,0,6,0,1,0.34,0.3182,0.39,0.2836,15,79,94
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8470,1,0,12,13,0,6,0,1,0.34,0.303,0.39,0.2985,24,97,121
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8471,1,0,12,14,0,6,0,1,0.34,0.303,0.39,0.2985,15,70,85
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8472,1,0,12,15,0,6,0,1,0.32,0.303,0.39,0.2239,15,82,97
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8473,1,0,12,16,0,6,0,1,0.32,0.3182,0.42,0.194,25,74,99
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8474,1,0,12,17,0,6,0,1,0.28,0.2879,0.45,0.1343,15,53,68
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8475,1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,35
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8476,1,0,12,19,0,6,0,1,0.3,0.3182,0.52,0.0896,1,24,25
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8477,1,0,12,20,0,6,0,1,0.26,0.2727,0.56,0.1343,5,19,24
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8478,1,0,12,21,0,6,0,1,0.26,0.2576,0.56,0.1642,4,15,19
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8479,1,0,12,22,0,6,0,1,0.24,0.2879,0.52,0,8,12,20
358,12/24/2011,1,0,12,0,6,0,1,0.3025,0.299242,0.5425,0.190304,155,856,1011,0,8480,1,0,12,23,0,6,0,1,0.24,0.2576,0.56,0,1,16,17
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8481,1,0,12,0,0,0,0,1,0.24,0.2273,0.6,0.194,2,4,6
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8482,1,0,12,1,0,0,0,1,0.22,0.2273,0.69,0.1343,2,2,4
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8483,1,0,12,2,0,0,0,1,0.22,0.2576,0.75,0.0896,0,2,2
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8484,1,0,12,3,0,0,0,1,0.22,0.2727,0.72,0,1,3,4
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8485,1,0,12,5,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8486,1,0,12,6,0,0,0,1,0.2,0.2273,0.75,0.1045,0,1,1
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8487,1,0,12,7,0,0,0,1,0.22,0.2424,0.8,0.1045,0,4,4
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8488,1,0,12,8,0,0,0,1,0.2,0.2121,0.8,0.1642,1,4,5
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8489,1,0,12,9,0,0,0,1,0.24,0.2424,0.87,0.1642,3,20,23
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8490,1,0,12,10,0,0,0,1,0.26,0.2424,0.81,0.2537,31,12,43
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8491,1,0,12,11,0,0,0,1,0.3,0.303,0.7,0.1642,43,42,85
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8492,1,0,12,12,0,0,0,1,0.3,0.2727,0.75,0.2985,25,41,66
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8493,1,0,12,13,0,0,0,1,0.32,0.303,0.7,0.2537,40,39,79
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8494,1,0,12,14,0,0,0,1,0.34,0.3182,0.61,0.2537,41,45,86
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8495,1,0,12,15,0,0,0,1,0.34,0.3333,0.61,0.194,43,48,91
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8496,1,0,12,16,0,0,0,1,0.36,0.3636,0.57,0.1045,35,51,86
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8497,1,0,12,17,0,0,0,1,0.34,0.3333,0.61,0.1343,11,33,44
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8498,1,0,12,18,0,0,0,1,0.32,0.3182,0.7,0.194,7,23,30
359,12/25/2011,1,0,12,0,0,0,1,0.274783,0.279961,0.681304,0.155091,303,451,754,0,8499,1,0,12,19,0,0,0,1,0.32,0.3333,0.57,0.1343,2,14,16
